   Elapsed time	   MLII	     V5
        302.286	 -0.295	 -0.155
        302.289	 -0.290	 -0.170
        302.292	 -0.290	 -0.170
        302.294	 -0.295	 -0.170
        302.297	 -0.305	 -0.160
        302.300	 -0.305	 -0.170
        302.303	 -0.290	 -0.160
        302.306	 -0.280	 -0.160
        302.308	 -0.280	 -0.165
        302.311	 -0.280	 -0.165
        302.314	 -0.300	 -0.185
        302.317	 -0.290	 -0.170
        302.319	 -0.285	 -0.155
        302.322	 -0.275	 -0.150
        302.325	 -0.275	 -0.155
        302.328	 -0.285	 -0.170
        302.331	 -0.300	 -0.170
        302.333	 -0.305	 -0.160
        302.336	 -0.300	 -0.160
        302.339	 -0.285	 -0.155
        302.342	 -0.285	 -0.160
        302.344	 -0.285	 -0.175
        302.347	 -0.300	 -0.175
        302.350	 -0.305	 -0.165
        302.353	 -0.300	 -0.165
        302.356	 -0.265	 -0.170
        302.358	 -0.245	 -0.180
        302.361	 -0.260	 -0.180
        302.364	 -0.250	 -0.185
        302.367	 -0.245	 -0.175
        302.369	 -0.245	 -0.150
        302.372	 -0.245	 -0.155
        302.375	 -0.225	 -0.155
        302.378	 -0.210	 -0.165
        302.381	 -0.210	 -0.165
        302.383	 -0.195	 -0.155
        302.386	 -0.175	 -0.140
        302.389	 -0.155	 -0.130
        302.392	 -0.165	 -0.150
        302.394	 -0.180	 -0.150
        302.397	 -0.195	 -0.150
        302.400	 -0.195	 -0.130
        302.403	 -0.210	 -0.130
        302.406	 -0.180	 -0.120
        302.408	 -0.200	 -0.140
        302.411	 -0.205	 -0.125
        302.414	 -0.210	 -0.140
        302.417	 -0.230	 -0.130
        302.419	 -0.240	 -0.130
        302.422	 -0.225	 -0.135
        302.425	 -0.215	 -0.155
        302.428	 -0.195	 -0.175
        302.431	 -0.195	 -0.175
        302.433	 -0.215	 -0.180
        302.436	 -0.240	 -0.170
        302.439	 -0.250	 -0.160
        302.442	 -0.260	 -0.160
        302.444	 -0.280	 -0.185
        302.447	 -0.295	 -0.195
        302.450	 -0.305	 -0.185
        302.453	 -0.300	 -0.175
        302.456	 -0.295	 -0.190
        302.458	 -0.300	 -0.185
        302.461	 -0.315	 -0.190
        302.464	 -0.330	 -0.200
        302.467	 -0.325	 -0.185
        302.469	 -0.315	 -0.175
        302.472	 -0.295	 -0.175
        302.475	 -0.300	 -0.195
        302.478	 -0.320	 -0.200
        302.481	 -0.330	 -0.210
        302.483	 -0.335	 -0.210
        302.486	 -0.340	 -0.190
        302.489	 -0.335	 -0.200
        302.492	 -0.340	 -0.205
        302.494	 -0.365	 -0.220
        302.497	 -0.365	 -0.220
        302.500	 -0.355	 -0.215
        302.503	 -0.355	 -0.200
        302.506	 -0.350	 -0.205
        302.508	 -0.340	 -0.200
        302.511	 -0.345	 -0.210
        302.514	 -0.355	 -0.205
        302.517	 -0.350	 -0.205
        302.519	 -0.340	 -0.205
        302.522	 -0.340	 -0.205
        302.525	 -0.340	 -0.225
        302.528	 -0.360	 -0.265
        302.531	 -0.380	 -0.285
        302.533	 -0.425	 -0.300
        302.536	 -0.445	 -0.305
        302.539	 -0.470	 -0.305
        302.542	 -0.505	 -0.280
        302.544	 -0.545	 -0.215
        302.547	 -0.575	 -0.130
        302.550	 -0.525	 -0.015
        302.553	 -0.405	  0.060
        302.556	 -0.280	  0.140
        302.558	 -0.115	  0.220
        302.561	  0.090	  0.315
        302.564	  0.360	  0.400
        302.567	  0.655	  0.435
        302.569	  0.845	  0.325
        302.572	  0.900	  0.065
        302.575	  0.760	 -0.200
        302.578	  0.425	 -0.330
        302.581	  0.005	 -0.320
        302.583	 -0.305	 -0.275
        302.586	 -0.470	 -0.260
        302.589	 -0.490	 -0.255
        302.592	 -0.455	 -0.255
        302.594	 -0.415	 -0.265
        302.597	 -0.410	 -0.270
        302.600	 -0.400	 -0.260
        302.603	 -0.405	 -0.255
        302.606	 -0.385	 -0.245
        302.608	 -0.385	 -0.250
        302.611	 -0.390	 -0.275
        302.614	 -0.415	 -0.275
        302.617	 -0.420	 -0.265
        302.619	 -0.410	 -0.250
        302.622	 -0.400	 -0.255
        302.625	 -0.400	 -0.265
        302.628	 -0.395	 -0.260
        302.631	 -0.405	 -0.265
        302.633	 -0.405	 -0.260
        302.636	 -0.400	 -0.255
        302.639	 -0.395	 -0.265
        302.642	 -0.390	 -0.260
        302.644	 -0.405	 -0.270
        302.647	 -0.415	 -0.260
        302.650	 -0.405	 -0.250
        302.653	 -0.400	 -0.245
        302.656	 -0.395	 -0.250
        302.658	 -0.400	 -0.255
        302.661	 -0.410	 -0.255
        302.664	 -0.410	 -0.260
        302.667	 -0.400	 -0.260
        302.669	 -0.400	 -0.245
        302.672	 -0.380	 -0.240
        302.675	 -0.395	 -0.245
        302.678	 -0.405	 -0.265
        302.681	 -0.415	 -0.260
        302.683	 -0.405	 -0.260
        302.686	 -0.405	 -0.250
        302.689	 -0.390	 -0.250
        302.692	 -0.385	 -0.265
        302.694	 -0.410	 -0.265
        302.697	 -0.415	 -0.265
        302.700	 -0.420	 -0.260
        302.703	 -0.410	 -0.255
        302.706	 -0.405	 -0.255
        302.708	 -0.400	 -0.255
        302.711	 -0.415	 -0.260
        302.714	 -0.420	 -0.270
        302.717	 -0.415	 -0.255
        302.719	 -0.410	 -0.250
        302.722	 -0.410	 -0.255
        302.725	 -0.420	 -0.265
        302.728	 -0.430	 -0.275
        302.731	 -0.425	 -0.280
        302.733	 -0.420	 -0.265
        302.736	 -0.420	 -0.255
        302.739	 -0.415	 -0.260
        302.742	 -0.405	 -0.275
        302.744	 -0.405	 -0.290
        302.747	 -0.405	 -0.290
        302.750	 -0.405	 -0.280
        302.753	 -0.395	 -0.265
        302.756	 -0.400	 -0.280
        302.758	 -0.400	 -0.290
        302.761	 -0.410	 -0.300
        302.764	 -0.420	 -0.300
        302.767	 -0.410	 -0.305
        302.769	 -0.415	 -0.310
        302.772	 -0.405	 -0.300
        302.775	 -0.410	 -0.310
        302.778	 -0.425	 -0.325
        302.781	 -0.430	 -0.340
        302.783	 -0.425	 -0.325
        302.786	 -0.425	 -0.325
        302.789	 -0.425	 -0.330
        302.792	 -0.430	 -0.330
        302.794	 -0.430	 -0.335
        302.797	 -0.425	 -0.350
        302.800	 -0.425	 -0.360
        302.803	 -0.420	 -0.350
        302.806	 -0.425	 -0.355
        302.808	 -0.435	 -0.370
        302.811	 -0.445	 -0.395
        302.814	 -0.465	 -0.405
        302.817	 -0.465	 -0.390
        302.819	 -0.460	 -0.380
        302.822	 -0.455	 -0.390
        302.825	 -0.445	 -0.395
        302.828	 -0.450	 -0.405
        302.831	 -0.460	 -0.410
        302.833	 -0.455	 -0.395
        302.836	 -0.465	 -0.380
        302.839	 -0.445	 -0.360
        302.842	 -0.440	 -0.365
        302.844	 -0.445	 -0.355
        302.847	 -0.455	 -0.350
        302.850	 -0.445	 -0.340
        302.853	 -0.430	 -0.310
        302.856	 -0.410	 -0.310
        302.858	 -0.390	 -0.305
        302.861	 -0.395	 -0.300
        302.864	 -0.390	 -0.290
        302.867	 -0.375	 -0.270
        302.869	 -0.375	 -0.250
        302.872	 -0.340	 -0.235
        302.875	 -0.330	 -0.240
        302.878	 -0.335	 -0.245
        302.881	 -0.335	 -0.245
        302.883	 -0.335	 -0.235
        302.886	 -0.315	 -0.215
        302.889	 -0.310	 -0.220
        302.892	 -0.305	 -0.220
        302.894	 -0.315	 -0.235
        302.897	 -0.315	 -0.235
        302.900	 -0.330	 -0.230
        302.903	 -0.315	 -0.215
        302.906	 -0.305	 -0.220
        302.908	 -0.310	 -0.225
        302.911	 -0.325	 -0.225
        302.914	 -0.325	 -0.230
        302.917	 -0.325	 -0.225
        302.919	 -0.310	 -0.225
        302.922	 -0.315	 -0.220
        302.925	 -0.325	 -0.225
        302.928	 -0.330	 -0.230
        302.931	 -0.345	 -0.235
        302.933	 -0.340	 -0.215
        302.936	 -0.315	 -0.210
        302.939	 -0.310	 -0.220
        302.942	 -0.290	 -0.215
        302.944	 -0.310	 -0.240
        302.947	 -0.320	 -0.240
        302.950	 -0.325	 -0.230
        302.953	 -0.330	 -0.230
        302.956	 -0.320	 -0.230
        302.958	 -0.325	 -0.245
        302.961	 -0.340	 -0.260
        302.964	 -0.350	 -0.255
        302.967	 -0.345	 -0.260
        302.969	 -0.345	 -0.230
        302.972	 -0.340	 -0.240
        302.975	 -0.335	 -0.235
        302.978	 -0.355	 -0.255
        302.981	 -0.365	 -0.275
        302.983	 -0.360	 -0.265
        302.986	 -0.340	 -0.255
        302.989	 -0.335	 -0.245
        302.992	 -0.345	 -0.265
        302.994	 -0.365	 -0.270
        302.997	 -0.375	 -0.275
        303.000	 -0.370	 -0.260
        303.003	 -0.380	 -0.260
        303.006	 -0.370	 -0.260
        303.008	 -0.360	 -0.275
        303.011	 -0.345	 -0.295
        303.014	 -0.355	 -0.285
        303.017	 -0.365	 -0.280
        303.019	 -0.370	 -0.265
        303.022	 -0.350	 -0.265
        303.025	 -0.355	 -0.275
        303.028	 -0.365	 -0.280
        303.031	 -0.385	 -0.280
        303.033	 -0.380	 -0.270
        303.036	 -0.375	 -0.265
        303.039	 -0.365	 -0.275
        303.042	 -0.365	 -0.275
        303.044	 -0.375	 -0.280
        303.047	 -0.380	 -0.290
        303.050	 -0.380	 -0.290
        303.053	 -0.385	 -0.280
        303.056	 -0.380	 -0.275
        303.058	 -0.385	 -0.280
        303.061	 -0.375	 -0.295
        303.064	 -0.380	 -0.285
        303.067	 -0.385	 -0.280
        303.069	 -0.380	 -0.275
        303.072	 -0.375	 -0.265
        303.075	 -0.380	 -0.285
        303.078	 -0.370	 -0.270
        303.081	 -0.385	 -0.270
        303.083	 -0.360	 -0.265
        303.086	 -0.350	 -0.260
        303.089	 -0.350	 -0.270
        303.092	 -0.360	 -0.260
        303.094	 -0.370	 -0.290
        303.097	 -0.380	 -0.295
        303.100	 -0.365	 -0.275
        303.103	 -0.370	 -0.255
        303.106	 -0.365	 -0.265
        303.108	 -0.360	 -0.275
        303.111	 -0.365	 -0.280
        303.114	 -0.380	 -0.300
        303.117	 -0.375	 -0.295
        303.119	 -0.360	 -0.280
        303.122	 -0.345	 -0.275
        303.125	 -0.335	 -0.285
        303.128	 -0.325	 -0.285
        303.131	 -0.330	 -0.285
        303.133	 -0.330	 -0.270
        303.136	 -0.315	 -0.260
        303.139	 -0.300	 -0.265
        303.142	 -0.305	 -0.260
        303.144	 -0.295	 -0.245
        303.147	 -0.290	 -0.240
        303.150	 -0.270	 -0.245
        303.153	 -0.260	 -0.230
        303.156	 -0.240	 -0.245
        303.158	 -0.245	 -0.255
        303.161	 -0.260	 -0.250
        303.164	 -0.280	 -0.240
        303.167	 -0.280	 -0.235
        303.169	 -0.265	 -0.210
        303.172	 -0.255	 -0.210
        303.175	 -0.270	 -0.225
        303.178	 -0.275	 -0.230
        303.181	 -0.295	 -0.240
        303.183	 -0.305	 -0.230
        303.186	 -0.310	 -0.220
        303.189	 -0.300	 -0.220
        303.192	 -0.290	 -0.225
        303.194	 -0.280	 -0.230
        303.197	 -0.275	 -0.245
        303.200	 -0.260	 -0.255
        303.203	 -0.255	 -0.240
        303.206	 -0.270	 -0.245
        303.208	 -0.295	 -0.250
        303.211	 -0.305	 -0.265
        303.214	 -0.350	 -0.270
        303.217	 -0.355	 -0.260
        303.219	 -0.365	 -0.260
        303.222	 -0.370	 -0.260
        303.225	 -0.390	 -0.280
        303.228	 -0.395	 -0.290
        303.231	 -0.410	 -0.290
        303.233	 -0.410	 -0.285
        303.236	 -0.400	 -0.275
        303.239	 -0.385	 -0.275
        303.242	 -0.380	 -0.270
        303.244	 -0.390	 -0.280
        303.247	 -0.400	 -0.290
        303.250	 -0.400	 -0.295
        303.253	 -0.385	 -0.285
        303.256	 -0.380	 -0.270
        303.258	 -0.390	 -0.280
        303.261	 -0.390	 -0.285
        303.264	 -0.425	 -0.290
        303.267	 -0.425	 -0.290
        303.269	 -0.410	 -0.270
        303.272	 -0.395	 -0.275
        303.275	 -0.400	 -0.285
        303.278	 -0.405	 -0.300
        303.281	 -0.420	 -0.290
        303.283	 -0.415	 -0.295
        303.286	 -0.415	 -0.300
        303.289	 -0.420	 -0.320
        303.292	 -0.450	 -0.350
        303.294	 -0.500	 -0.395
        303.297	 -0.535	 -0.390
        303.300	 -0.550	 -0.355
        303.303	 -0.565	 -0.295
        303.306	 -0.580	 -0.185
        303.308	 -0.560	 -0.080
        303.311	 -0.485	  0.000
        303.314	 -0.355	  0.065
        303.317	 -0.195	  0.155
        303.319	 -0.010	  0.255
        303.322	  0.250	  0.375
        303.325	  0.535	  0.440
        303.328	  0.760	  0.400
        303.331	  0.890	  0.210
        303.333	  0.885	 -0.085
        303.336	  0.705	 -0.305
        303.339	  0.355	 -0.395
        303.342	 -0.050	 -0.390
        303.344	 -0.365	 -0.360
        303.347	 -0.515	 -0.320
        303.350	 -0.545	 -0.305
        303.353	 -0.530	 -0.290
        303.356	 -0.460	 -0.290
        303.358	 -0.440	 -0.300
        303.361	 -0.445	 -0.305
        303.364	 -0.445	 -0.305
        303.367	 -0.440	 -0.285
        303.369	 -0.420	 -0.285
        303.372	 -0.410	 -0.285
        303.375	 -0.420	 -0.295
        303.378	 -0.430	 -0.295
        303.381	 -0.440	 -0.305
        303.383	 -0.435	 -0.300
        303.386	 -0.440	 -0.280
        303.389	 -0.425	 -0.290
        303.392	 -0.430	 -0.300
        303.394	 -0.435	 -0.305
        303.397	 -0.450	 -0.310
        303.400	 -0.450	 -0.295
        303.403	 -0.440	 -0.280
        303.406	 -0.435	 -0.285
        303.408	 -0.440	 -0.295
        303.411	 -0.445	 -0.295
        303.414	 -0.465	 -0.300
        303.417	 -0.460	 -0.290
        303.419	 -0.450	 -0.270
        303.422	 -0.440	 -0.280
        303.425	 -0.440	 -0.280
        303.428	 -0.445	 -0.295
        303.431	 -0.465	 -0.290
        303.433	 -0.460	 -0.290
        303.436	 -0.455	 -0.275
        303.439	 -0.445	 -0.280
        303.442	 -0.440	 -0.270
        303.444	 -0.440	 -0.285
        303.447	 -0.445	 -0.285
        303.450	 -0.445	 -0.270
        303.453	 -0.435	 -0.270
        303.456	 -0.435	 -0.265
        303.458	 -0.430	 -0.270
        303.461	 -0.440	 -0.285
        303.464	 -0.445	 -0.280
        303.467	 -0.440	 -0.265
        303.469	 -0.425	 -0.255
        303.472	 -0.430	 -0.260
        303.475	 -0.430	 -0.270
        303.478	 -0.450	 -0.285
        303.481	 -0.445	 -0.275
        303.483	 -0.445	 -0.280
        303.486	 -0.445	 -0.255
        303.489	 -0.435	 -0.265
        303.492	 -0.435	 -0.250
        303.494	 -0.430	 -0.265
        303.497	 -0.445	 -0.275
        303.500	 -0.435	 -0.280
        303.503	 -0.425	 -0.250
        303.506	 -0.420	 -0.265
        303.508	 -0.415	 -0.265
        303.511	 -0.440	 -0.270
        303.514	 -0.435	 -0.290
        303.517	 -0.435	 -0.280
        303.519	 -0.430	 -0.270
        303.522	 -0.415	 -0.280
        303.525	 -0.430	 -0.290
        303.528	 -0.435	 -0.295
        303.531	 -0.450	 -0.305
        303.533	 -0.440	 -0.300
        303.536	 -0.435	 -0.295
        303.539	 -0.430	 -0.305
        303.542	 -0.430	 -0.320
        303.544	 -0.440	 -0.335
        303.547	 -0.455	 -0.350
        303.550	 -0.455	 -0.345
        303.553	 -0.460	 -0.330
        303.556	 -0.445	 -0.340
        303.558	 -0.445	 -0.350
        303.561	 -0.455	 -0.375
        303.564	 -0.475	 -0.385
        303.567	 -0.475	 -0.380
        303.569	 -0.465	 -0.370
        303.572	 -0.465	 -0.380
        303.575	 -0.470	 -0.390
        303.578	 -0.480	 -0.400
        303.581	 -0.490	 -0.420
        303.583	 -0.490	 -0.410
        303.586	 -0.480	 -0.405
        303.589	 -0.475	 -0.405
        303.592	 -0.490	 -0.390
        303.594	 -0.490	 -0.400
        303.597	 -0.500	 -0.390
        303.600	 -0.495	 -0.375
        303.603	 -0.490	 -0.365
        303.606	 -0.465	 -0.345
        303.608	 -0.465	 -0.355
        303.611	 -0.460	 -0.340
        303.614	 -0.455	 -0.355
        303.617	 -0.445	 -0.335
        303.619	 -0.435	 -0.310
        303.622	 -0.420	 -0.290
        303.625	 -0.410	 -0.275
        303.628	 -0.405	 -0.265
        303.631	 -0.415	 -0.265
        303.633	 -0.400	 -0.250
        303.636	 -0.375	 -0.225
        303.639	 -0.360	 -0.205
        303.642	 -0.355	 -0.205
        303.644	 -0.350	 -0.210
        303.647	 -0.350	 -0.205
        303.650	 -0.330	 -0.195
        303.653	 -0.325	 -0.180
        303.656	 -0.305	 -0.170
        303.658	 -0.310	 -0.180
        303.661	 -0.310	 -0.185
        303.664	 -0.315	 -0.200
        303.667	 -0.320	 -0.195
        303.669	 -0.315	 -0.175
        303.672	 -0.305	 -0.180
        303.675	 -0.310	 -0.175
        303.678	 -0.310	 -0.190
        303.681	 -0.325	 -0.185
        303.683	 -0.325	 -0.180
        303.686	 -0.315	 -0.170
        303.689	 -0.325	 -0.175
        303.692	 -0.310	 -0.165
        303.694	 -0.305	 -0.180
        303.697	 -0.330	 -0.195
        303.700	 -0.320	 -0.185
        303.703	 -0.310	 -0.175
        303.706	 -0.290	 -0.170
        303.708	 -0.310	 -0.180
        303.711	 -0.310	 -0.195
        303.714	 -0.315	 -0.195
        303.717	 -0.320	 -0.195
        303.719	 -0.310	 -0.185
        303.722	 -0.310	 -0.180
        303.725	 -0.310	 -0.165
        303.728	 -0.315	 -0.175
        303.731	 -0.330	 -0.205
        303.733	 -0.340	 -0.190
        303.736	 -0.320	 -0.190
        303.739	 -0.315	 -0.185
        303.742	 -0.320	 -0.190
        303.744	 -0.335	 -0.190
        303.747	 -0.340	 -0.195
        303.750	 -0.335	 -0.190
        303.753	 -0.335	 -0.190
        303.756	 -0.320	 -0.180
        303.758	 -0.320	 -0.190
        303.761	 -0.320	 -0.190
        303.764	 -0.330	 -0.200
        303.767	 -0.330	 -0.205
        303.769	 -0.330	 -0.190
        303.772	 -0.310	 -0.195
        303.775	 -0.315	 -0.195
        303.778	 -0.335	 -0.210
        303.781	 -0.350	 -0.210
        303.783	 -0.350	 -0.200
        303.786	 -0.350	 -0.195
        303.789	 -0.340	 -0.205
        303.792	 -0.345	 -0.205
        303.794	 -0.355	 -0.220
        303.797	 -0.380	 -0.225
        303.800	 -0.365	 -0.220
        303.803	 -0.355	 -0.205
        303.806	 -0.350	 -0.210
        303.808	 -0.350	 -0.210
        303.811	 -0.355	 -0.220
        303.814	 -0.360	 -0.215
        303.817	 -0.355	 -0.210
        303.819	 -0.350	 -0.205
        303.822	 -0.350	 -0.210
        303.825	 -0.345	 -0.195
        303.828	 -0.340	 -0.220
        303.831	 -0.355	 -0.220
        303.833	 -0.350	 -0.210
        303.836	 -0.335	 -0.200
        303.839	 -0.330	 -0.200
        303.842	 -0.330	 -0.195
        303.844	 -0.340	 -0.215
        303.847	 -0.350	 -0.210
        303.850	 -0.350	 -0.200
        303.853	 -0.340	 -0.190
        303.856	 -0.330	 -0.185
        303.858	 -0.330	 -0.200
        303.861	 -0.355	 -0.205
        303.864	 -0.355	 -0.200
        303.867	 -0.355	 -0.190
        303.869	 -0.340	 -0.190
        303.872	 -0.335	 -0.190
        303.875	 -0.330	 -0.200
        303.878	 -0.340	 -0.200
        303.881	 -0.340	 -0.205
        303.883	 -0.335	 -0.195
        303.886	 -0.325	 -0.175
        303.889	 -0.325	 -0.170
        303.892	 -0.335	 -0.180
        303.894	 -0.330	 -0.200
        303.897	 -0.335	 -0.195
        303.900	 -0.325	 -0.185
